pict_type,pkt_size,pkt_pos,key_frame
B,18937,7620522,0
B,22340,7640077,0
B,29627,7589888,0
B,17637,7662881,0
P,83854,7505297,0
B,18864,7799180,0
B,17206,7818767,0
B,31129,7767307,0
B,14146,7836363,0
P,85376,7681192,0
B,21377,7967951,0
B,23832,7990048,0
B,31858,7935411,0
B,19097,8014312,0
P,83336,7851340,0
B,22492,8152180,0
B,19750,8175533,0
B,33793,8117418,0
B,15733,8195659,0
P,82595,8034090,0
B,20467,8357813,0
B,24374,8378999,0
B,38094,8318944,0
B,23937,8403821,0
P,106233,8212056,0
B,25137,8557342,0
B,27225,8582857,0
B,36409,8520183,0
B,20726,8610880,0
P,90950,8428446,0
B,25373,8779441,0
B,23793,8805190,0
B,40341,8738308,0
B,20727,8829711,0
P,105198,8632360,0
B,27193,8996191,0
B,29706,9023743,0
B,40741,8954865,0
B,25255,9054255,0
P,102980,8851185,0
B,25881,9225581,0
B,23228,9251864,0
B,42476,9182465,0
B,20015,9275881,0
P,101484,9080158,0
B,22850,9431584,0
B,27745,9454814,0
B,39681,9391082,0
B,25578,9483269,0
P,93747,9296572,0
B,32298,9665455,0
B,30240,9698158,0
B,51236,9613170,0
B,23296,9729055,0
P,102712,9509569,0
B,20920,9872009,0
B,50142,9821084,0
P,67300,9753086,0
I,452,9893360,1
B,90,9896305,0
B,90,9897153,0
B,92,9895428,0
B,90,9897642,0
P,100,9894583,0
B,91,9900268,0
B,91,9901129,0
B,93,9899379,0
B,91,9901644,0
P,102,9898524,0
B,91,9910781,0
B,91,9911615,0
B,103,9909920,0
B,591,9912097,0
P,6616,9902510,0
B,9762,9952069,0
B,8271,9962554,0
B,12736,9938580,0
B,4141,9971216,0
P,24340,9913427,0
B,9698,10021966,0
B,10541,10032023,0
B,13802,10007381,0
B,6147,10043305,0
P,30532,9976131,0
B,11100,10105827,0
B,10044,10117312,0
B,17151,10087928,0
B,4122,10128102,0
P,36941,10050251,0
B,10318,10198036,0
B,13331,10208677,0
B,15848,10181490,0
B,7478,10222891,0
P,47700,10132975,0
B,10063,10297954,0
B,5857,10308422,0
B,8959,10288370,0
B,3059,10315026,0
P,56513,10231022,0
B,4230,10364052,0
B,5240,10368609,0
B,7208,10356072,0
B,4695,10374716,0
P,36104,10319169,0
B,4845,10408002,0
