pict_type,pkt_size,pkt_pos,key_frame
B,2964,9089970,0
P,30366,9042543,0
B,3850,9129845,0
B,4144,9134460,0
B,6570,9122575,0
B,3630,9139383,0
P,28445,9093755,0
B,5038,9182273,0
B,4644,9188023,0
B,8651,9172880,0
B,3950,9193406,0
P,28760,9143749,0
B,4222,9231000,0
B,3661,9235923,0
B,5740,9224511,0
B,2804,9240393,0
P,26021,9197737,0
B,4574,9277090,0
B,3579,9282426,0
B,8031,9268239,0
B,3114,9286853,0
P,23799,9243634,0
B,3679,9324652,0
B,4233,9329122,0
B,6086,9317789,0
B,2960,9334165,0
P,26697,9290316,0
B,3777,9373031,0
B,3830,9377480,0
B,7389,9364896,0
B,3624,9381981,0
P,26641,9337494,0
B,3862,9421864,0
B,4055,9426516,0
B,7729,9413356,0
B,4375,9431409,0
P,26628,9385989,0
B,4249,9480857,0
B,4502,9485812,0
B,9744,9470371,0
B,5684,9491058,0
P,33415,9436156,0
B,4912,9539159,0
B,5775,9544790,0
B,8493,9529876,0
B,3527,9551296,0
P,31968,9497131,0
B,5050,9593559,0
B,4694,9599338,0
B,7658,9585124,0
B,3328,9604769,0
P,29105,9555204,0
B,5193,9648739,0
B,5868,9654688,0
B,9462,9638503,0
B,3739,9661321,0
P,29249,9608453,0
B,4906,9706011,0
B,4692,9711648,0
B,9058,9696233,0
B,3891,9717047,0
P,30114,9665465,0
B,4856,9758071,0
B,5608,9763724,0
B,8816,9748507,0
B,5815,9769687,0
P,26432,9721369,0
B,5307,9810488,0
B,4920,9816561,0
B,8099,9801748,0
B,3621,9821897,0
P,24662,9776269,0
B,4136,9862335,0
B,4286,9867421,0
B,7957,9853545,0
B,3208,9872082,0
P,26465,9826395,0
B,3462,9906222,0
B,3260,9910416,0
B,6353,9899136,0
B,2861,9914010,0
P,22356,9876046,0
B,3295,9951939,0
B,3584,9955954,0
B,6915,9944253,0
B,3209,9959939,0
P,25809,9917629,0
B,5650,9999072,0
B,3941,10005482,0
B,6393,9991886,0
B,3064,10009799,0
P,27158,9963904,0
B,4060,10051986,0
B,4671,10056848,0
B,6828,10044387,0
B,4240,10061936,0
P,30166,10013589,0
B,3731,10107488,0
B,4136,10111949,0
B,7370,10099434,0
B,4281,10116460,0
P,31704,10066980,0
B,4452,10162261,0
B,5068,10167495,0
B,7931,10153638,0
B,3816,10172933,0
P,31420,10121485,0
B,5488,10235382,0
B,5088,10241620,0
B,9883,10224722,0
B,4585,10247087,0
P,46424,10177576,0
B,6226,10300540,0
B,7270,10307167,0
B,10003,10289721,0
B,5058,10315357,0
P,36450,10252421,0
B,5679,10367612,0
B,4994,10373641,0
B,8677,10358135,0
B,4105,10379431,0
P,36342,10321127,0
B,5108,10426181,0
B,4932,10431664,0
B,8081,10417398,0
B,4360,10437326,0
P,32220,10384436,0
B,4775,10490417,0
B,4553,10495514,0
B,9990,10479733,0
B,3831,10500796,0
P,36393,10442404,0
B,5569,10556647,0
B,7002,10562605,0
B,10881,10545009,0
B,5511,10570337,0
P,38817,10505424,0
B,7558,10641855,0
B,7626,10649736,0
B,14789,10626315,0
B,6551,10658104,0
I,48892,10576626,1
B,7343,10713556,0
B,7747,10721258,0
B,15372,10697413,0
B,6662,10729766,0
P,31173,10665444,0
B,9183,10783396,0
B,8028,10792950,0
B,12425,10770233,0
