pict_type,pkt_size,pkt_pos,key_frame
B,9577,11325012,0
B,19858,11304258,0
B,8850,11335504,0
P,61163,11242222,0
B,9397,11436547,0
B,24358,11411297,0
B,10049,11446732,0
P,65602,11344793,0
B,8869,11543529,0
B,21496,11520957,0
B,8993,11553435,0
P,62848,11457628,0
B,11308,11648697,0
B,10907,11660923,0
B,17023,11631217,0
B,10161,11672830,0
P,66884,11563438,0
B,10497,11772035,0
B,12664,11783482,0
B,17226,11754354,0
B,9559,11797146,0
P,69609,11683904,0
B,9957,11898662,0
B,22940,11875257,0
B,11363,11909473,0
P,66776,11807586,0
B,9933,12016701,0
B,23647,11992106,0
B,9923,12027091,0
P,69408,11921771,0
B,10165,12130551,0
B,23629,12106015,0
B,9256,12141737,0
P,67243,12037914,0
B,10094,12237575,0
B,10898,12248628,0
B,18200,12218532,0
B,10421,12260571,0
P,66106,12151509,0
B,9643,12357507,0
B,23998,12332548,0
B,9643,12368009,0
P,60120,12271489,0
B,9376,12458629,0
B,21240,12436340,0
B,9752,12468962,0
P,57328,12378522,0
B,10088,12573711,0
B,28029,12544812,0
B,16370,12584762,0
P,64640,12479687,0
B,13384,12686019,0
B,10246,12700220,0
B,18207,12667356,0
B,9946,12711291,0
P,64376,12602041,0
B,9578,12810266,0
B,24368,12785421,0
B,9216,12820891,0
P,62304,12722129,0
B,10028,12920067,0
B,24715,12894394,0
B,9767,12930532,0
P,62377,12831135,0
B,9947,13028414,0
B,24577,13003064,0
B,10370,13039268,0
P,60837,12941232,0
B,10367,13140373,0
B,25945,13113477,0
B,10833,13151740,0
P,62308,13050145,0
B,11661,13251329,0
B,25766,13224545,0
B,10169,13263943,0
P,60707,13163381,0
B,11552,13355362,0
B,15699,13367845,0
B,19997,13334902,0
B,11229,13384490,0
P,58868,13275073,0
B,11974,13479390,0
B,11628,13492218,0
B,20938,13457928,0
B,10660,13504779,0
P,60423,13396580,0
B,11137,13594068,0
B,12700,13606249,0
B,19653,13573968,0
B,11265,13619737,0
P,56598,13516398,0
B,11072,13715570,0
B,25744,13689334,0
B,14500,13727615,0
P,56450,13631902,0
B,13001,13827713,0
B,12429,13841674,0
B,21674,13805567,0
B,10730,13855028,0
P,61629,13743066,0
B,11258,13940018,0
B,12494,13952090,0
B,20105,13919518,0
B,10793,13965546,0
P,51912,13866659,0
B,12565,14063015,0
B,11182,14076554,0
B,23254,14039321,0
B,16797,14088699,0
P,61078,13977302,0
B,14140,14184533,0
B,18387,14199622,0
B,23366,14160667,0
B,12841,14218884,0
P,53357,14106381,0
B,11642,14344529,0
B,23797,14320224,0
B,11709,14357118,0
I,86511,14232691,1
B,10931,14450485,0
B,22370,14427188,0
P,56564,14369799,0
B,10239,14551958,0
B,27445,14523487,0
B,10534,14563139,0
P,60612,14461898,0
B,13826,14666855,0
B,26935,14639027,0
B,10702,14681629,0
P,64200,14574424,0
B,10458,14789076,0
B,29061,14759581,0
B,11356,14800456,0
P,65220,14693378,0
B,11536,14903295,0
B,27154,14875187,0
B,9820,14915322,0
P,61484,14812737,0
B,10729,15015648,0
B,27090,14987628,0
B,9367,15027461,0
P,60790,14925981,0
B,9915,15132435,0
B,29075,15102467,0
B,11937,15143294,0
P,64132,15037357,0
B,10202,15253685,0
B,29331,15223448,0
B,9944,15264819,0
P,66765,15156216,0
B,10063,15366991,0
B,27095,15339028,0
B,9368,15378042,0
P,63114,15275516,0
B,9870,15474737,0
B,26094,15448194,0
B,10593,15485526,0
P,58994,15388317,0
B,9893,15581430,0
B,25905,15554588,0
B,11050,15591765,0
P,56395,15497174,0
B,10337,15692242,0
B,27299,15664031,0
B,10302,15703507,0
P,59290,15603787,0
B,12101,15796618,0
B,12921,15809708,0
B,24592,15771233,0
B,12378,15823619,0
P,55953,15714263,0
B,11803,15914560,0
B,10610,15927060,0
B,19570,15893909,0
B,8907,15938516,0
P,56364,15836522,0
B,8149,16027534,0
B,26087,16000469,0
B,8123,16036644,0
P,51581,15947866,0
B,10179,16113536,0
B,11402,16124595,0
B,16754,16095860,0
B,9399,16136869,0
P,49692,16045683,0
B,8523,16211625,0
B,20786,16189912,0
B,8347,16221146,0
P,42339,16147184,0
B,9331,16293297,0
B,8390,16303497,0
B,15345,16277466,0
B,7734,16312769,0
P,45902,16230491,0
B,7175,16384998,0
B,20829,16363703,0
B,6963,16393110,0
P,41302,16321443,0
B,9150,16461774,0
B,9898,16471426,0
B,15555,16445166,0
B,9812,16482267,0
P,43423,16400868,0
B,10931,16564896,0
B,10898,16576771,0
B,19229,16545164,0
B,9046,16588504,0
P,51189,16493041,0
B,9571,16662555,0
B,13929,16673054,0
B,17054,16645059,0
B,9129,16688051,0
P,45832,16598398,0
B,8790,16769742,0
B,25284,16744067,0
B,9384,16779487,0
P,44945,16698190,0
B,10381,16859633,0
B,8936,16870440,0
B,17514,16841160,0
B,8200,16880163,0
P,50302,16789902,0
B,8401,16962928,0
B,23368,16938547,0
B,8016,16971787,0
P,48281,16889267,0
B,10093,17059800,0
B,11933,17070866,0
B,21491,17037314,0
B,8783,17083288,0
P,55693,16980767,0
B,8841,17170311,0
B,24209,17145267,0
B,8113,17180052,0
P,51215,17093056,0
B,8790,17267120,0
B,24696,17241459,0
B,8176,17276829,0
P,51860,17188638,0
B,7708,17349770,0
B,9509,17358380,0
B,14049,17334799,0
B,7377,17368809,0
P,48323,17285966,0
B,7954,17438756,0
B,7459,17447698,0
B,13808,17424104,0
B,6339,17456253,0
P,46666,17377077,0
B,7882,17520922,0
B,8419,17529797,0
B,12783,17507260,0
B,7465,17539179,0
P,43231,17463538,0
B,9880,17609731,0
B,18999,17589864,0
B,10023,17620494,0
P,41909,17547523,0
B,8032,17694691,0
B,7114,17703634,0
B,13166,17680593,0
B,6546,17711625,0
P,48588,17631507,0
B,7421,17776613,0
B,9424,17784996,0
B,12990,17762604,0
B,10372,17795392,0
P,43047,17719052,0
B,8324,17871037,0
B,7779,17880285,0
B,14350,17855801,0
B,6797,17889096,0
P,48824,17806599,0
B,7180,17962918,0
B,18164,17943801,0
B,6485,17970987,0
P,46427,17896912,0
B,8421,18041311,0
B,9419,18050616,0
B,15139,18025717,0
B,7981,18060973,0
P,46512,17978352,0
B,9182,18134934,0
B,8405,18145089,0
B,15780,18118637,0
B,7504,18154420,0
P,47682,18069990,0
B,11190,18246359,0
B,27952,18217923,0
B,8098,18258497,0
P,54100,18162850,0
B,8056,18340671,0
B,20756,18319139,0
B,7692,18349178,0
P,50711,18267566,0
B,9013,18425051,0
B,10278,18435034,0
B,15947,18408157,0
B,8524,18445761,0
P,49221,18357912,0
B,10279,18523146,0
B,10784,18534303,0
B,16689,18505501,0
B,7416,18545502,0
P,49400,18455176,0
B,8093,18625624,0
B,21781,18602891,0
B,7543,18634703,0
P,48161,18553805,0
B,8253,18713153,0
B,22244,18689987,0
B,8609,18722322,0
P,46348,18642740,0
B,8660,18800917,0
B,21700,18778252,0
B,8314,18810411,0
P,45902,18731375,0
B,8000,18877746,0
B,9542,18886604,0
B,13961,18862768,0
B,7715,18897263,0
P,42725,18819588,0
B,7641,18964610,0
B,7402,18973162,0
B,13724,18950025,0
B,6135,18981482,0
P,43419,18906225,0
B,7113,19042646,0
B,7544,19050650,0
B,12272,19029484,0
B,6717,19059229,0
P,40550,18988518,0
B,7331,19126420,0
B,16620,19108957,0
B,10397,19134778,0
P,41498,19066964,0
B,8253,19211488,0
B,7717,19220613,0
B,15170,19195895,0
B,7216,19229170,0
P,48792,19146199,0
B,8853,19306300,0
B,9842,19316120,0
B,15445,19290380,0
B,8212,19326913,0
P,52177,19237238,0
B,8930,19412808,0
B,10461,19422663,0
B,18390,19393987,0
B,7455,19434071,0
P,56954,19336078,0
B,8168,19513081,0
B,21189,19491378,0
B,7831,19522199,0
P,47996,19442469,0
B,8605,19657461,0
B,23673,19632871,0
B,8865,19666507,0
I,101008,19530907,1
B,9150,19767446,0
B,25575,19740907,0
B,8606,19777108,0
P,63587,19676353,0
B,9938,19865846,0
B,11333,19876699,0
B,16872,19848119,0
B,9230,19888527,0
P,60655,19786711,0
B,9276,19974807,0
B,9179,19984982,0
B,16482,19957468,0
B,7053,19994601,0
P,57464,19898805,0
B,7272,20082775,0
B,22009,20059605,0
B,7614,20090930,0
P,56089,20002556,0
B,7539,20179637,0
B,22842,20155847,0
B,7838,20188158,0
P,56013,20098963,0
B,8659,20244109,0
P,46845,20196794,0
B,9158,20340170,0
B,29825,20309347,0
B,10578,20350408,0
P,54698,20253645,0
B,13302,20433499,0
B,14149,20447645,0
B,22180,20410566,0
B,11618,20462763,0
P,48203,20361541,0
B,11899,20546875,0
B,23978,20522025,0
B,13336,20559700,0
P,46296,20474853,0
B,10973,20642491,0
B,24387,20617141,0
B,9631,20654325,0
P,42645,20573991,0
B,10639,20724835,0
B,14888,20709479,0
P,43682,20664834,0
B,10055,20810666,0
B,25341,20784493,0
B,10957,20821695,0
P,47022,20736393,0
B,13443,20924301,0
B,32118,20891179,0
B,11967,20938809,0
P,57059,20833092,0
B,11860,21046191,0
B,31626,21013752,0
B,10782,21059000,0
P,61547,20951855,0
B,10494,21167927,0
B,28407,21138690,0
B,11779,21179331,0
P,67423,21070814,0
B,10752,21285079,0
B,32960,21251642,0
B,10523,21296772,0
P,58610,21192085,0
B,10543,21398113,0
B,31984,21365200,0
B,11230,21409141,0
P,56182,21308142,0
B,11379,21499331,0
B,22046,21476441,0
P,54072,21421334,0
B,11861,21590283,0
B,23297,21566011,0
B,11226,21603117,0
P,53977,21511596,0
B,13072,21690550,0
B,23570,21666561,0
B,11026,21704538,0
P,50472,21615314,0
B,15427,21810421,0
B,26759,21782657,0
B,16072,21826293,0
P,65102,21716575,0
B,12833,21932808,0
B,26583,21905427,0
B,16551,21946586,0
P,61164,21843267,0
B,12657,22044443,0
B,17275,22026276,0
P,61852,21963626,0
B,11018,22151574,0
B,30840,22120258,0
B,11788,22163622,0
P,61241,22058104,0
B,12115,22275833,0
B,32632,22242196,0
B,11897,22288418,0
P,64836,22176300,0
B,12183,22395698,0
B,31670,22363075,0
B,12422,22408910,0
P,60861,22301250,0
B,11429,22512811,0
B,30248,22481606,0
B,12037,22525017,0
P,59032,22421743,0
B,11695,22623597,0
B,28943,22593670,0
B,17377,22636320,0
P,55144,22538023,0
B,14127,22725469,0
B,17179,22707474,0
P,52504,22654590,0
B,10030,22826631,0
B,26036,22799513,0
B,9945,22837209,0
P,58118,22740470,0
B,9281,22933550,0
B,24311,22908305,0
B,8745,22943777,0
P,59238,22848131,0
B,10424,23034845,0
B,23232,23010827,0
B,9180,23046127,0
P,56914,22952975,0
B,9828,23144760,0
B,31351,23112324,0
B,12198,23155560,0
P,55523,23056250,0
B,10268,23241192,0
B,19112,23221619,0
P,52105,23168602,0
B,12553,23332901,0
B,26628,23305337,0
B,15266,23346235,0
P,51962,23252424,0
B,12187,23443950,0
B,24133,23418864,0
B,14988,23457126,0
P,56078,23361919,0
B,10239,23546170,0
B,21788,23523406,0
B,9472,23557310,0
P,49790,23473151,0
B,9310,23637344,0
B,21667,23615168,0
B,9374,23647556,0
P,46551,23567696,0
B,13002,23722469,0
B,12800,23708644,0
P,49865,23657781,0
B,8953,23815607,0
B,23604,23791099,0
B,9332,23825469,0
P,54070,23736012,0
B,9380,23917459,0
B,26895,23889655,0
B,10372,23927738,0
P,53432,23835759,0
B,11055,24009041,0
B,12021,24021095,0
B,17665,23990955,0
B,13141,24034061,0
P,51189,23938927,0
B,11894,24116233,0
B,23803,24091481,0
B,10919,24129043,0
P,42869,24048141,0
B,18000,24220115,0
B,14716,24239001,0
B,25794,24193865,0
B,9712,24254523,0
P,51917,24140997,0
B,10663,24331115,0
B,11634,24342742,0
B,17263,24313393,0
B,9006,24355351,0
P,47192,24265208,0
B,8168,24427243,0
B,19372,24407387,0
B,7691,24436343,0
P,41142,24365270,0
B,7607,24502603,0
B,16579,24485139,0
B,7399,24510705,0
P,39362,24444969,0
B,10992,24578202,0
B,17590,24559660,0
B,7173,24590101,0
P,39601,24519080,0
B,11463,24661737,0
B,18672,24642077,0
B,12294,24674115,0
P,43358,24597735,0
B,9278,24746831,0
B,11787,24734195,0
P,46501,24687327,0
B,7937,24827911,0
B,19733,24807079,0
B,9637,24836372,0
P,49055,24757026,0
B,8995,24920884,0
B,19861,24900115,0
B,8126,24930846,0
P,52276,24846952,0
B,10936,25009369,0
B,19532,24989065,0
B,7527,25021213,0
P,48687,24939442,0
B,7992,25100157,0
B,20083,25079100,0
B,10569,25109188,0
P,48825,25029750,0
B,9164,25189369,0
B,13266,25199467,0
B,16121,25172751,0
B,9266,25213643,0
P,51246,25120614,0
B,8869,25293804,0
B,21249,25271726,0
B,12522,25303640,0
P,47545,25223808,0
B,8783,25382207,0
B,19500,25362155,0
B,11632,25391921,0
P,43960,25317142,0
B,10650,25484071,0
B,11919,25495188,0
B,23922,25459160,0
B,10211,25508004,0
P,53865,25404414,0
B,8341,25589714,0
B,22183,25566559,0
B,8134,25598533,0
P,46677,25519049,0
B,11394,25706602,0
B,12108,25718957,0
B,18200,25687496,0
B,13135,25731545,0
I,78815,25607710,1
B,10789,25820675,0
B,11221,25832549,0
B,19030,25800570,0
B,8327,25844137,0
P,53971,25745636,0
B,10330,25922360,0
B,11343,25933618,0
B,17912,25903495,0
B,12952,25945431,0
P,49441,25853212,0
B,8971,26028917,0
B,21707,26006324,0
B,8620,26038833,0
P,46138,25959313,0
B,10083,26116118,0
B,9133,26127142,0
B,16930,26098308,0
B,7286,26137256,0
P,49376,26048015,0
B,10013,26210482,0
B,10560,26221382,0
B,16208,26193364,0
B,9316,26232882,0
P,47308,26145086,0
B,9511,26313849,0
B,23105,26289886,0
B,8419,26324229,0
P,46417,26242665,0
B,8366,26402971,0
B,19098,26382775,0
B,9015,26412307,0
P,48717,26333115,0
B,9878,26494275,0
B,9916,26505191,0
B,18031,26475326,0
B,8667,26516166,0
P,52592,26422303,0
B,10035,26603502,0
B,23371,26579310,0
B,8912,26614394,0
P,53104,26525740,0
B,8717,26701866,0
B,23597,26677800,0
B,10048,26711392,0
P,52505,26624241,0
B,11471,26802210,0
B,12849,26814147,0
B,23198,26778016,0
B,13230,26827962,0
P,54676,26722358,0
B,11683,26915431,0
B,22402,26892077,0
B,11181,26927605,0
P,49261,26841992,0
B,9998,27009244,0
B,20853,26987424,0
B,9210,27020182,0
P,46693,26939769,0
B,12235,27094021,0
B,18121,27075024,0
B,8045,27107191,0
P,44297,27029815,0
B,8825,27180731,0
B,18654,27161111,0
B,8569,27190691,0
P,44584,27116040,0
B,7708,27256458,0
B,12242,27243826,0
P,42510,27200314,0
B,7126,27332636,0
B,19620,27312077,0
B,7195,27340689,0
P,46013,27265132,0
B,8658,27414580,0
B,18813,27394933,0
B,7111,27424229,0
P,45758,27348314,0
B,6999,27496940,0
B,18862,27477082,0
B,7335,27504798,0
P,44235,27432333,0
B,7558,27582281,0
B,20607,27560687,0
B,7566,27590694,0
P,47188,27512999,0
B,8048,27671010,0
B,20162,27650384,0
B,7646,27680018,0
P,50256,27599241,0
B,7649,27766321,0
B,21603,27743795,0
B,9788,27774394,0
P,54223,27688629,0
B,9343,27864906,0
B,23513,27840397,0
B,8775,27875158,0
P,54264,27785119,0
B,10271,27958778,0
B,22776,27935176,0
B,8730,27970038,0
P,49965,27884416,0
B,9310,28052940,0
B,24489,28027452,0
B,10228,28063184,0
P,47158,27979800,0
B,10315,28155445,0
B,19465,28135499,0
P,60125,28074392,0
B,11843,28243889,0
B,26980,28216020,0
B,11493,28256639,0
P,48557,28166686,0
B,10829,28347075,0
B,25709,28320411,0
B,10604,28358791,0
P,50801,28268596,0
B,9564,28441662,0
B,22945,28417778,0
B,9479,28452132,0
P,46979,28370298,0
B,9100,28527404,0
B,21547,28505461,0
P,41934,28462573,0
B,12984,28600111,0
B,20713,28578357,0
B,10449,28614109,0
P,40012,28537371,0
B,10847,28688098,0
B,21073,28666056,0
B,11103,28699890,0
P,40103,28625040,0
B,11706,28779003,0
B,24825,28753226,0
B,11581,28791662,0
P,40904,28711828,0
B,10848,28866474,0
B,22055,28843491,0
B,10545,28878222,0
P,38850,28804176,0
B,11236,28952917,0
B,21506,28930940,0
B,15985,28965184,0
P,40411,28889648,0
B,11416,29048632,0
B,15981,29031864,0
P,48847,28982144,0
B,11456,29125095,0
B,12928,29137518,0
B,18724,29105429,0
B,14686,29151454,0
P,44082,29060441,0
B,10263,29226899,0
B,13246,29212717,0
P,45153,29166623,0
B,9826,29312570,0
B,26291,29285801,0
B,9881,29323299,0
P,46739,29238120,0
B,11695,29403284,0
B,12397,29415468,0
B,22400,29379919,0
B,11439,29428824,0
P,44859,29334108,0
B,11326,29509494,0
B,22449,29486137,0
B,11013,29521312,0
P,44082,29441139,0
B,14332,29607451,0
B,25191,29581472,0
B,17273,29622675,0
P,47293,29533218,0
B,12070,29707757,0
B,23900,29682888,0
B,12232,29720769,0
P,41478,29640436,0
B,12425,29801370,0
B,22993,29777416,0
B,12220,29814674,0
P,43000,29733954,0
B,12262,29901528,0
B,23081,29878033,0
